timestamp,symbol,price
2024-08-12 17:35:22,SAGAUSDT,1.6907
2024-08-12 17:35:22,SAGAUSDT,1.6907
2024-08-12 17:35:23,SAGAUSDT,1.6913
2024-08-12 17:35:25,SAGAUSDT,1.6913
2024-08-12 17:35:26,SAGAUSDT,1.6909
2024-08-12 17:35:27,SAGAUSDT,1.6909
2024-08-12 17:35:28,SAGAUSDT,1.6909
2024-08-12 17:35:29,SAGAUSDT,1.6915
2024-08-12 17:35:30,SAGAUSDT,1.6916
2024-08-12 17:35:30,SAGAUSDT,1.6914
2024-08-12 17:35:32,SAGAUSDT,1.6914
2024-08-12 17:35:32,SAGAUSDT,1.6914
2024-08-12 17:35:33,SAGAUSDT,1.6914
2024-08-12 17:35:35,SAGAUSDT,1.6915
2024-08-12 17:35:36,SAGAUSDT,1.6918
2024-08-12 17:35:37,SAGAUSDT,1.6918
2024-08-12 17:35:38,SAGAUSDT,1.6909
2024-08-12 17:35:39,SAGAUSDT,1.6909
2024-08-12 17:35:40,SAGAUSDT,1.6909
2024-08-12 17:35:41,SAGAUSDT,1.6919
2024-08-12 17:35:42,SAGAUSDT,1.6919
2024-08-12 17:35:43,SAGAUSDT,1.6926
2024-08-12 17:35:44,SAGAUSDT,1.6926
2024-08-12 17:35:45,SAGAUSDT,1.6940
2024-08-12 17:35:46,SAGAUSDT,1.6942
2024-08-12 17:35:47,SAGAUSDT,1.6943
2024-08-12 17:35:48,SAGAUSDT,1.6948
2024-08-12 17:35:48,SAGAUSDT,1.6947
2024-08-12 17:35:50,SAGAUSDT,1.6947
2024-08-12 17:35:51,SAGAUSDT,1.6939
2024-08-12 17:35:52,SAGAUSDT,1.6932
2024-08-12 17:35:53,SAGAUSDT,1.6936
2024-08-12 17:35:54,SAGAUSDT,1.6939
2024-08-12 17:35:55,SAGAUSDT,1.6936
2024-08-12 17:35:56,SAGAUSDT,1.6926
2024-08-12 17:35:57,SAGAUSDT,1.6924
2024-08-12 17:35:58,SAGAUSDT,1.6924
2024-08-12 17:35:59,SAGAUSDT,1.6926
2024-08-12 17:36:00,SAGAUSDT,1.6923
2024-08-12 17:36:00,SAGAUSDT,1.6923
2024-08-12 17:36:02,SAGAUSDT,1.6924
2024-08-12 17:36:03,SAGAUSDT,1.6939
2024-08-12 17:36:04,SAGAUSDT,1.6949
2024-08-12 17:36:05,SAGAUSDT,1.6949
2024-08-12 17:36:06,SAGAUSDT,1.6947
2024-08-12 17:36:07,SAGAUSDT,1.6946
2024-08-12 17:36:08,SAGAUSDT,1.6960
2024-08-12 17:36:08,SAGAUSDT,1.6961
2024-08-12 17:36:10,SAGAUSDT,1.6969
2024-08-12 17:36:11,SAGAUSDT,1.6967
2024-08-12 17:36:12,SAGAUSDT,1.6961
2024-08-12 17:36:13,SAGAUSDT,1.6956
2024-08-12 17:36:14,SAGAUSDT,1.6956
2024-08-12 17:36:15,SAGAUSDT,1.6935
2024-08-12 17:36:16,SAGAUSDT,1.6953
2024-08-12 17:36:17,SAGAUSDT,1.6947
2024-08-12 17:36:18,SAGAUSDT,1.6940
2024-08-12 17:36:18,SAGAUSDT,1.6940
2024-08-12 17:36:19,SAGAUSDT,1.6935
2024-08-12 17:36:20,SAGAUSDT,1.6931
2024-08-12 17:36:21,SAGAUSDT,1.6934
2024-08-12 17:36:23,SAGAUSDT,1.6934
2024-08-12 17:36:24,SAGAUSDT,1.6931
2024-08-12 17:36:25,SAGAUSDT,1.6940
2024-08-12 17:36:26,SAGAUSDT,1.6936
2024-08-12 17:36:27,SAGAUSDT,1.6934
2024-08-12 17:36:27,SAGAUSDT,1.6929
2024-08-12 17:36:28,SAGAUSDT,1.6929
2024-08-12 17:36:30,SAGAUSDT,1.6932
2024-08-12 17:36:31,SAGAUSDT,1.6923
2024-08-12 17:36:32,SAGAUSDT,1.6920
2024-08-12 17:36:33,SAGAUSDT,1.6924
2024-08-12 17:36:33,SAGAUSDT,1.6924
2024-08-12 17:36:35,SAGAUSDT,1.6926
2024-08-12 17:36:35,SAGAUSDT,1.6923
2024-08-12 17:36:37,SAGAUSDT,1.6920
